id,label
5565,1
3285,0
2718,1
9016,0
3084,0
11787,0
12152,0
12384,0
7177,0
5277,0
8691,1
11667,0
9003,1
11846,1
8073,0
5455,1
2457,1
9466,0
6318,1
7835,1
10622,1
11857,0
792,1
7848,1
11416,1
12312,0
11336,0
4377,0
859,0
7913,1
3526,1
4071,1
10352,1
10689,1
1220,0
3267,0
7725,1
11244,1
10559,1
11102,0
91,0
5558,1
11079,1
10871,0
7985,0
241,0
3086,1
8675,1
4412,0
9601,0
1812,0
3166,1
7753,0
7625,1
5105,0
3715,1
301,0
7715,1
7661,0
3146,0
7494,1
5527,1
3557,1
10081,0
3868,0
8465,0
5812,0
2070,1
3983,0
11653,0
3032,1
6883,1
2387,0
7193,0
7473,0
6610,1
8398,1
10888,1
2339,0
4979,1
12342,1
4500,0
9169,1
1727,1
10585,1
10813,0
5911,1
12211,0
8020,0
10486,0
12161,0
2039,1
1518,0
1398,0
1729,0
4219,1
6425,0
2441,0
10826,1
7011,0
6620,1
431,1
6672,1
11569,1
1873,0
11398,1
6669,0
1986,1
2649,0
11975,1
5972,1
5271,1
3972,0
2058,0
3235,1
8603,0
6958,0
8387,0
7940,0
5385,1
1791,0
7503,1
7598,0
127,1
6184,0
7955,0
4165,1
1428,1
2057,1
6950,0
6454,0
3665,0
7245,1
2785,0
10460,0
7898,0
6938,1
1336,0
3219,0
2608,0
11719,0
4936,0
2945,1
6946,1
6564,1
5306,1
7441,1
7467,1
8427,1
1783,0
6797,1
9076,1
3646,1
3098,0
1316,0
3642,0
3520,1
2598,1
5363,0
12292,1
12132,0
5748,1
11318,0
7874,1
6321,1
8274,0
2195,0
9442,0
2393,1
10677,0
11748,0
8529,0
6621,1
11240,0
8955,0
11665,1
9619,1
12350,1
2994,0
11859,0
10346,0
4401,0
9455,0
9226,0
5082,0
6680,0
8827,1
8950,0
6058,0
12034,0
10509,0
7777,0
6360,0
5662,1
6255,1
11962,0
1015,0
594,1
5960,0
11268,1
3,1
800,1
12049,1
653,0
11666,0
8707,0
6309,1
11868,0
9529,0
4343,0
9216,0
7290,0
10495,0
1053,1
5242,1
862,1
11290,1
8888,1
2246,1
9748,1
3128,0
7273,0
908,1
12320,1
1162,0
7645,1
3406,0
5014,1
2113,0
9881,0
7414,1
3966,1
10323,1
4364,0
11505,0
11461,1
9396,1
9536,1
2490,1
11484,0
3714,1
3056,0
11483,1
8408,0
5018,0
8171,0
10130,0
6722,1
1073,0
9671,1
2266,0
5691,1
8665,0
7686,0
6016,1
1723,1
9366,1
3039,1
4362,1
5292,1
11890,0
9068,0
5228,1
10069,0
3396,1
2265,0
4232,0
6858,1
2754,0
3222,0
10908,0
6922,0
7581,0
3060,0
8112,1
6251,1
4130,1
6171,0
8468,0
9187,1
10833,0
8022,0
11550,0
996,0
4806,0
9143,1
6723,0
8327,0
6299,0
10945,0
5240,0
8107,0
3223,1
3658,1
1356,1
1893,0
10759,1
8307,0
10680,1
10555,0
11761,1
8783,0
9879,0
6302,1
5983,0
3004,0
6625,1
2358,1
4763,1
2114,1
11150,0
8499,0
4290,1
9000,0
10766,1
8482,0
4332,0
11391,1
7811,0
1589,0
3599,0
10691,0
10618,0
7263,0
12494,0
9730,0
3729,0
2790,0
4640,1
9441,1
630,1
10999,0
11588,0
11595,0
6205,0
3174,0
949,1
2323,0
266,0
11198,1
3756,1
9390,0
11916,0
9018,1
8154,0
2212,1
9676,0
4458,0
2747,0
9418,0
5062,1
8873,0
8252,0
4872,1
10927,0
176,1
3993,0
6113,0
9577,1
7088,1
2874,0
4001,0
9256,0
10078,1
1881,0
4859,0
6317,1
9185,1
11335,1
10000,0
2967,0
10277,0
12323,1
9963,0
7114,1
10180,0
37,0
6067,1
12165,1
11028,0
5005,0
4087,0
4444,0
826,1
3444,0
2336,1
8253,0
7703,0
5471,0
7153,1
8469,0
7174,0
11204,1
2422,1
7094,0
2688,0
11531,0
10192,1
3945,1
8765,0
679,1
8278,1
4000,0
7630,0
8339,1
9101,1
814,1
143,1
8466,0
2879,1
832,1
1982,0
9439,0
9721,0
911,0
8828,1
1602,0
8292,1
12316,1
6162,1
2374,1
10536,0
1505,0
3826,1
5055,0
12276,0
11276,0
2055,1
7519,0
10114,1
2319,1
4187,0
10001,0
8462,0
12136,0
11669,1
2112,0
1728,1
4361,0
11620,0
666,0
9223,0
6952,1
9858,1
1239,0
9599,1
5859,0
7185,0
3565,0
3550,1
8546,0
6310,1
8769,0
5144,0
4645,0
10356,0
9759,0
5238,0
4456,1
10359,0
695,1
1458,1
7076,0
852,0
3622,0
8481,1
8996,0
5232,0
2110,1
9168,1
10970,0
3105,1
7658,1
7697,0
2634,1
6787,1
12002,0
2006,0
11298,0
7419,0
6014,0
5566,0
1891,1
3555,0
6713,0
10959,0
7180,1
7248,1
8679,0
3476,0
7019,0
5652,0
4951,0
10688,1
4542,0
1555,0
9686,1
3453,1
5899,0
3783,1
6212,0
4652,1
6297,0
12327,0
9449,1
4306,0
11117,1
10058,1
12157,1
11917,1
2995,0
11822,1
1960,0
1203,1
2867,1
5319,0
7628,1
8970,1
1284,1
4375,1
7249,0
2250,1
10079,0
11735,1
8891,1
7158,0
4851,0
8685,0
11566,0
10090,0
145,0
8422,1
4878,0
1715,0
9309,0
12048,1
2465,1
10490,1
10465,1
5428,1
5410,0
12277,0
402,0
2749,0
12131,1
2365,1
11309,1
585,0
9651,1
59,1
8331,1
7251,1
12280,0
5953,0
1675,0
4894,1
6704,1
6740,0
8117,0
7112,1
10760,0
9699,1
9452,0
4178,1
8680,0
7348,1
3515,1
10990,1
8126,1
8111,0
4045,0
8942,0
8730,0
2503,0
12187,0
11423,1
11238,0
8573,1
615,0
11002,1
3177,0
5536,1
2480,0
10409,1
1764,1
6109,1
11836,0
9139,1
12012,1
1734,0
10543,0
1270,0
730,1
12285,0
7865,0
9391,0
12110,0
11224,1
5193,0
12069,0
11637,0
10349,1
3180,0
422,1
9701,1
1281,0
10274,0
10664,0
1445,1
6964,0
9495,1
2416,0
7329,0
9487,0
3485,1
2236,0
3073,1
56,1
8750,0
7561,0
4156,0
10037,0
6015,0
8002,0
8725,1
6298,0
12201,0
6411,0
6034,0
793,1
9949,0
7538,1
4140,0
1998,0
8438,1
10795,0
9125,0
10834,0
462,0
4333,1
1656,0
11552,1
3593,1
6287,1
4129,1
11526,1
12128,0
1744,1
824,0
6215,1
4786,0
5908,0
2317,0
10939,0
7219,1
8032,1
1493,1
8214,0
709,1
1786,1
6860,0
6568,0
10267,0
7618,0
1999,0
6327,1
12417,0
5508,1
3602,0
9359,0
12043,0
343,0
5617,1
5644,1
1753,1
7799,1
11078,0
1462,0
4765,1
9317,0
3193,0
2711,0
12010,1
12370,0
1598,1
4693,0
881,0
1626,0
8897,1
748,0
11617,1
9937,0
10332,1
10943,1
3743,0
165,0
2227,0
10025,1
10076,0
12376,1
9988,1
10780,0
3197,0
6528,0
11291,0
2159,0
2549,0
7403,1
5580,1
6229,1
10285,1
11981,0
4577,1
5012,0
6701,1
2955,0
11207,0
4146,0
9429,0
2924,1
10755,1
7901,1
11744,0
7888,0
11307,0
365,1
3991,0
6236,1
6889,0
11532,0
11270,0
2511,1
10160,0
4393,1
822,0
11181,1
5439,0
3416,1
8096,1
4467,1
5450,1
6693,0
2606,1
12196,0
3831,0
10564,1
5162,1
10715,1
4670,0
10973,1
11023,1
1937,1
7451,1
10847,1
3661,1
3089,1
10886,0
10896,1
1863,1
1411,1
12119,0
1736,0
9953,0
3747,0
7474,1
3212,1
12085,0
1361,0
8576,0
8049,1
1037,0
8541,1
10823,0
713,1
2470,1
10282,1
11642,0
2425,0
5466,0
7961,0
9560,1
8300,0
2817,0
12455,0
4824,1
535,0
10790,0
7708,0
2331,0
6102,1
4292,0
7787,1
2066,0
10906,0
3918,1
3790,0
6461,1
7852,0
1156,0
4012,0
11636,0
9021,1
11587,0
5681,0
10041,1
9489,1
11798,0
5252,0
128,0
7013,1
346,1
6449,1
3226,1
4589,0
11901,0
5123,1
3482,1
12070,0
1400,1
8647,0
646,0
5846,0
252,0
9830,1
4198,1
3932,0
9106,1
2694,0
9290,1
10572,0
2558,0
2223,1
10136,1
306,1
9403,0
8038,0
2444,1
2929,0
10020,0
11610,0
9645,1
12094,1
7644,1
5443,1
1920,0
2147,0
3257,0
2211,1
9790,0
443,1
10175,0
2794,0
10138,1
9874,0
9033,0
3881,0
9248,1
5600,1
6774,1
4658,0
4159,0
3818,0
5220,1
6241,1
3908,1
5502,0
8637,1
11730,0
5788,0
4890,1
8041,0
4858,1
5563,0
6427,0
11668,0
9785,1
12426,0
8280,1
9856,0
6197,0
3907,1
8442,1
2770,1
9933,1
6587,0
9333,0
4642,0
2445,1
11272,1
760,1
4682,0
9677,1
12028,1
3234,0
1502,0
1391,0
4372,0
12310,0
6407,0
2645,0
1461,0
6947,1
10218,0
5609,0
521,1
9639,1
2788,1
11056,0
10452,0
3295,0
8188,0
6142,1
1864,0
6371,0
6760,1
7067,0
5388,1
8392,1
8697,1
6157,0
10875,1
3723,0
240,1
3053,0
691,1
7530,1
9685,0
6801,0
12183,1
6167,0
8165,0
4874,1
4898,1
5764,0
10223,0
547,1
4502,0
1889,0
6110,0
207,0
6433,0
9074,0
201,1
9392,0
11053,1
657,1
11540,0
2823,0
513,1
8861,1
5853,0
1225,0
10947,0
7794,0
4105,0
7369,0
5157,1
9694,1
1005,0
9888,0
6225,1
6049,1
9463,0
4607,0
3186,0
8533,0
4610,0
5390,1
6084,1
1892,1
7611,0
2221,1
10418,0
6548,0
8064,0
823,1
4259,0
2596,1
7482,0
6369,0
6472,0
3695,0
305,0
10731,0
7463,1
3578,0
6910,0
12001,0
4244,0
5778,1
4840,1
3123,0
7116,1
2023,1
6288,1
9237,0
11589,1
2120,0
2499,0
7235,0
3528,0
10148,1
196,1
2251,0
9690,1
4418,0
10921,0
6778,0
12439,1
5040,0
3659,1
2997,0
11564,0
11496,1
2873,0
12192,1
11073,0
6475,0
8476,1
9307,0
8367,0
7910,0
11612,0
9277,1
9039,1
9066,1
13,0
12061,1
11914,1
4113,0
1096,1
4077,1
783,1
10568,1
3313,0
5442,1
1320,1
5594,1
1587,0
5464,1
2486,0
1216,1
10145,0
9979,0
6527,0
2909,0
3819,1
5449,1
2085,1
8994,0
1513,0
7878,0
2036,0
2972,0
4307,1
10437,0
9763,0
11337,0
10157,0
9631,0
5522,1
7229,0
1835,0
7555,1
7649,0
849,0
8903,0
720,0
4078,0
4199,1
5214,0
6617,0
1815,0
6029,0
11568,0
2303,0
2702,1
5074,0
3281,1
9008,0
534,0
12486,1
7337,0
2804,1
10131,1
11658,0
11382,1
8652,1
2109,1
7105,0
4631,1
3788,1
6591,1
3586,0
7660,1
3375,0
3367,1
2026,1
848,1
5345,0
5142,0
407,0
2602,1
2674,0
10580,1
1745,0
11062,1
11126,1
10034,1
10231,1
9756,0
2474,1
7633,0
1884,1
5058,0
2731,0
5688,1
6583,1
8986,1
3727,0
9679,0
3167,0
247,1
4722,0
9030,1
7606,1
1189,1
711,0
11284,1
11430,0
7585,1
6129,0
4235,1
953,1
11400,1
3909,0
6000,1
10803,0
11280,0
4289,1
8362,1
7599,1
5978,1
7786,0
6601,0
7810,0
687,0
11057,1
5597,0
5948,1
10897,0
1996,1
658,1
11164,1
8399,1
10077,0
8474,0
12209,0
4049,0
904,1
10630,0
10729,0
6735,1
6644,0
2086,1
12484,0
1896,0
7078,1
8152,0
799,0
5321,0
984,1
9394,1
2922,1
690,1
5866,0
8368,0
1301,1
12059,0
5499,0
9551,1
5836,0
11697,1
3308,1
11214,0
8329,0
12304,1
7096,0
8027,1
8338,0
8045,1
10468,0
4731,1
9597,1
5855,0
9917,1
967,0
6616,0
10675,0
10443,1
2795,1
5770,0
9428,1
6140,1
9328,0
2142,0
11353,0
10286,0
12388,0
11951,1
10682,0
2834,1
11211,0
6152,0
8909,0
12381,1
6245,1
3467,1
10922,0
9660,1
5607,1
11829,1
5378,1
11997,1
2687,0
4086,0
8269,0
12379,1
3491,0
7131,1
5364,0
11325,1
5061,1
9458,1
11352,1
10010,1
10483,0
3459,1
9720,0
280,1
10093,0
7311,0
5954,0
10606,1
8758,1
11977,1
1597,0
10709,1
3487,1
7191,0
9323,1
7818,1
3155,1
3397,0
9934,1
3840,0
6319,1
2258,1
5057,0
166,0
3232,0
12173,0
948,0
85,1
12245,0
1325,0
10288,0
10532,1
9355,1
3810,1
4103,0
11915,1
12222,1
2052,0
6130,1
11409,0
7095,0
5425,0
9693,0
11844,1
1564,1
5093,1
503,1
6158,0
5610,1
10919,1
2042,1
7617,0
7133,1
10259,1
11803,0
10176,1
9079,0
9267,0
1444,1
3858,1
10326,1
3900,0
9774,1
9275,1
8336,0
7567,1
3289,0
1954,1
18,1
6379,1
5350,1
4668,1
10235,0
1585,0
12252,0
790,1
4556,0
11006,1
5386,0
5412,0
5993,1
12402,0
6089,1
11703,0
8923,0
7722,0
1016,1
7851,0
1526,1
1410,0
7144,1
947,0
10810,0
4126,1
2157,1
3486,1
2871,1
12115,0
10777,1
3682,1
9082,0
10846,0
9710,0
1894,0
3475,0
2706,0
5800,0
2990,1
3952,0
4843,0
9837,1
3648,1
6265,1
1861,0
11662,0
8992,1
9293,0
10457,0
1362,0
7217,0
130,0
2302,0
6025,1
11232,0
3685,0
12024,1
10291,1
10587,1
11714,0
1092,0
5678,0
2090,0
72,1
9114,0
10512,0
10735,0
10434,1
2943,0
9854,0
8532,1
4109,1
2866,0
4839,0
7887,0
11403,0
4902,1
12097,0
2024,0
11816,1
4554,1
10686,0
9232,0
5405,1
11144,0
3569,1
4048,0
9422,0
1735,0
5029,0
1308,1
11527,1
10260,0
499,1
6211,0
2908,0
9836,0
6934,1
844,1
41,0
1012,1
12206,1
9663,1
1485,0
12148,0
10105,1
3564,0
9198,0
5302,1
1152,0
6498,0
11769,0
5593,1
8631,0
9595,0
7984,1
5871,0
7520,1
6344,0
5372,0
10956,0
11459,1
5996,0
1856,1
7730,0
5260,0
3392,0
11648,1
2452,1
2562,1
8837,1
4250,0
4548,1
10040,0
12169,0
9005,0
8076,1
3687,0
9849,1
5551,1
6585,1
1936,0
8381,0
11159,1
6018,1
4318,0
8999,0
3863,0
7270,0
10402,0
8418,0
2662,0
9210,0
11700,0
635,1
4692,0
11188,0
7087,0
230,0
3448,0
6487,0
7717,1
8185,1
1943,0
11576,1
9612,0
4684,0
3254,0
1004,1
1377,1
3434,1
3549,0
8812,1
2505,1
2176,0
10422,1
4174,1
12225,0
1125,0
481,1
5312,0
8088,1
3463,0
642,0
1135,0
5370,1
6771,1
2280,1
4043,1
12461,1
10936,1
10890,1
476,0
7173,0
8528,1
1692,1
5553,0
2037,0
11818,0
10080,1
6878,0
9675,1
9624,1
4369,1
10952,0
9329,0
7761,0
1599,0
4803,0
3494,0
11239,1
922,0
6305,1
7028,0
7884,0
11491,0
12226,1
8756,1
12025,0
6362,0
6705,0
6837,0
1910,1
4706,0
3896,1
7140,0
7615,1
4435,0
12337,1
9026,1
8926,0
5246,0
6311,0
9557,0
10583,0
8521,0
8836,0
11370,1
4108,0
6557,0
12372,1
8419,1
3688,1
12124,0
2746,0
9136,1
3795,1
8639,0
6763,1
2369,0
9295,1
9706,1
10398,0
10801,1
6315,1
6356,0
7918,1
2270,0
3985,1
9446,0
3383,0
11160,0
1416,0
7321,1
8948,0
7085,1
4110,1
3342,0
3939,0
5177,1
6052,0
7339,0
10882,1
8001,0
6833,0
7556,0
3066,0
11271,0
3572,1
998,1
2191,0
9650,0
2984,1
3817,1
626,1
7041,0
3304,1
6994,1
8404,0
5387,0
11087,0
3405,0
5356,0
906,0
5140,0
10623,0
11127,0
11631,0
9987,1
8654,1
4984,1
2158,0
8706,1
9427,1
6521,0
723,1
5930,1
8193,0
2548,0
4510,0
3237,1
4256,0
3246,0
12427,0
2547,1
7864,1
11355,0
1610,1
3130,0
11767,1
102,1
10290,1
831,0
10089,0
3194,0
3081,0
4846,1
3356,1
7580,1
5923,0
5694,0
5822,0
5044,0
3703,0
267,0
11007,1
12033,1
9885,1
2421,0
9731,1
182,1
4525,0
8098,1
3046,0
10685,1
578,0
3052,1
10347,0
10860,0
8441,0
4746,0
4118,0
5118,1
2574,0
10497,1
4897,1
5199,0
3667,0
11030,1
11717,1
6626,0
1214,1
5031,0
8602,0
1790,0
940,1
8788,1
8930,0
9200,1
5503,1
7157,1
11581,0
10933,0
9887,1
6126,1
4567,1
9450,0
1238,1
2721,1
8194,1
8024,1
2092,1
7775,1
9921,1
5925,1
3260,0
4887,0
12332,1
10976,1
259,0
7970,0
9786,0
7025,0
5147,1
10159,1
9326,1
5826,0
9304,1
2479,0
9400,0
2184,1
9946,1
4983,0
12325,0
11463,0
10448,1
5210,0
10511,0
6120,1
4378,1
9576,0
10670,0
6792,1
10526,1
5297,0
5084,1
5276,1
5672,1
2288,0
9352,0
3439,0
2415,0
2155,0
3460,0
8566,0
7600,0
10899,1
4932,1
2282,0
7953,0
1955,0
9069,1
10776,0
3957,0
528,1
12037,1
10203,1
25,0
6354,1
1740,0
3402,0
5219,0
7825,0
4242,1
11319,0
1850,1
12319,0
6647,0
10781,0
6898,0
5888,0
3836,1
1541,0
7444,0
5251,1
10904,0
11074,0
1337,0
9844,0
7377,0
6134,1
11477,0
5796,0
10062,0
10864,1
9784,1
9265,0
9532,0
1927,0
8961,1
11670,1
7515,0
10015,1
3614,0
9193,1
1422,0
2053,0
11366,1
4226,0
9673,1
1032,1
3634,1
5452,0
667,1
2038,1
758,0
3618,0
11029,0
3781,0
3847,0
7877,0
4283,0
5873,1
7238,0
3336,1
7115,1
11855,1
11729,1
10204,0
12477,1
4252,1
5253,1
8428,0
5535,0
4540,0
8565,1
8435,0
3792,1
5965,1
2002,1
290,0
9520,1
9029,0
10296,0
7783,1
11071,0
6228,0
6690,0
3785,1
5743,0
5021,1
7051,1
10184,0
10234,0
5724,0
558,1
7784,0
10753,0
1539,0
4905,0
9469,0
3363,1
332,1
5261,0
3489,0
1560,1
6718,1
5883,0
4856,1
10769,1
7379,0
12366,1
1935,0
452,0
6541,0
5272,0
2781,1
11368,1
1988,0
1437,1
9848,0
4713,1
7477,0
5718,1
8587,0
629,1
10624,0
5479,1
3757,1
6862,0
8445,1
11173,0
10413,0
3241,0
5952,1
3465,0
9483,1
6009,0
3450,0
8624,0
9472,1
7035,1
2778,1
4810,0
1818,0
8957,0
2701,1
721,0
3302,1
4518,0
4867,1
8379,1
3603,0
1948,1
8781,0
1240,0
1276,1
8083,1
9751,1
3560,0
7947,1
654,1
11983,0
10471,0
3841,0
21,1
10147,1
7640,0
2901,0
12231,0
1965,0
2048,0
5244,1
12464,0
6725,1
12279,0
7714,0
7134,1
8025,0
5103,0
1819,1
4685,1
4614,0
8028,1
1697,0
5720,0
4185,0
11806,1
3471,0
5010,0
4442,0
6865,0
2139,0
3981,1
6401,1
2735,0
7218,0
2830,1
8388,1
1091,1
641,1
12473,0
6104,0
11067,0
2018,0
2717,1
1202,0
454,0
664,0
7706,1
8523,0
2354,0
12137,0
7834,1
4969,1
11952,1
1638,1
403,1
6296,0
1883,0
378,0
2091,0
5679,0
7246,1
5841,0
12406,0
10971,0
4240,0
10747,0
7026,1
8848,0
6979,0
3273,1
4278,0
404,0
5183,0
4723,1
6761,1
6694,0
5032,0
4960,1
5060,1
8791,1
4312,0
8735,0
8123,1
10726,0
6989,0
4395,0
8620,1
4850,1
6791,0
6267,0
1639,0
992,1
7812,0
8471,0
7987,0
10123,1
8683,1
3329,1
12415,1
5457,1
1027,0
8749,0
10528,0
3111,0
6868,1
7155,0
4342,1
11457,0
6148,1
603,0
3408,1
9522,0
8988,0
6485,1
5109,0
1262,0
5762,0
6655,0
1570,0
289,1
9150,0
3048,0
64,1
8981,0
4396,1
10560,0
10303,1
12007,0
5151,0
2366,1
3753,0
6217,1
2880,0
119,1
6560,1
2525,1
6292,1
6813,1
627,0
392,0
8714,0
12158,1
9300,0
1582,0
7049,0
6385,1
5080,1
838,0
9920,1
3303,1
8577,0
2691,1
6930,0
1204,0
7967,1
10662,1
5630,1
11446,0
8207,1
10426,0
10129,1
2839,1
11858,0
12500,0
5226,1
4134,0
9878,0
6627,1
7746,0
5781,0
685,1
463,0
5549,0
5715,1
282,1
7704,1
9835,0
7623,1
5856,0
1567,0
9470,1
7652,1
101,0
9078,1
7461,1
12219,0
3721,0
11265,0
8265,0
3784,1
10168,0
3640,0
3636,0
1033,0
5990,1
7086,0
1899,0
4497,0
7782,0
7907,1
4368,0
6815,1
12062,1
9335,1
10341,0
4913,1
3093,0
3571,0
3712,0
2117,1
4183,0
6741,1
12186,1
5789,1
11651,1
4224,1
3350,0
7815,1
9884,0
3012,0
7423,1
492,0
962,1
4686,0
3297,0
6395,1
142,1
4070,0
5550,0
6987,0
4304,1
3923,1
3705,0
7282,0
3199,0
6448,1
6118,1
7745,1
744,1
118,1
5064,1
8199,1
6752,0
1759,1
11819,0
10379,1
199,0
9145,0
7993,1
8851,0
10186,1
2616,1
8071,0
5352,0
7253,0
8966,1
5175,1
6426,1
11024,1
2963,0
9386,1
9158,1
3534,0
8846,0
5333,1
7438,0
9287,1
867,0
11367,0
9523,0
6646,1
7755,0
11215,0
3373,0
3615,0
11154,1
4314,1
5831,1
8181,1
7832,0
5186,0
3401,1
2203,0
11660,1
10161,0
409,0
3287,1
2930,0
5725,0
12140,0
9846,0
11907,1
6465,0
7972,0
5843,1
9526,1
3904,1
7244,0
8341,1
8249,1
5852,0
12258,0
11897,1
4703,0
2911,1
8457,1
2349,0
4811,1
7505,1
3620,0
11282,1
10156,0
7164,0
6326,0
8898,1
1743,1
3920,0
7873,1
5166,1
5893,1
2647,1
5154,0
426,0
242,1
2950,0
7346,1
2518,1
7626,0
3632,1
11468,1
10016,0
2654,1
6658,0
11712,0
1006,1
9080,1
9270,0
3762,0
7576,0
6254,1
11345,0
3050,0
278,0
8778,0
7586,0
5516,0
12351,0
4997,0
2061,1
9991,1
6635,1
6056,0
3975,0
7462,1
7900,1
5703,1
9620,1
12177,1
139,0
9151,1
4495,0
10881,0
2638,1
5068,1
7592,0
2512,0
10812,0
9276,0
7525,0
4869,0
10989,0
6785,0
11821,1
6906,1
10194,0
3879,1
5357,1
2793,0
12318,1
4893,0
5620,1
7916,1
1561,0
5071,1
2060,1
6885,1
5131,0
5572,1
6346,0
11794,0
9383,0
1654,1
9211,0
9746,0
12022,1
1510,0
10369,0
9808,1
5149,0
11760,0
6799,1
8619,0
3671,0
9171,1
7589,1
3808,1
7330,0
7326,1
8759,1
11295,0
12293,1
10313,1
10056,1
7798,1
7975,1
4112,0
5337,1
2080,1
1024,0
8985,1
10850,0
1788,1
10170,0
11294,1
9166,0
5671,0
10693,0
2361,1
5150,1
7475,0
8256,1
2067,1
7175,0
1283,0
3789,1
2500,0
9465,0
8157,1
1132,0
11444,0
913,0
73,1
12380,0
6352,0
6637,1
4279,0
6593,0
7634,0
110,1
4245,1
2372,1
6711,0
3328,1
8753,0
10742,1
9552,1
12289,1
2305,1
5097,0
3319,1
8208,1
3001,0
9506,0
4770,0
3429,0
3744,1
1348,0
6489,1
5141,1
12181,0
4443,0
5854,0
8091,1
9540,0
10965,0
1050,0
12272,0
8184,0
3080,0
11627,1
7278,0
9978,0
5011,1
6912,1
1874,1
9188,1
11743,0
3284,1
3005,0
2564,0
7937,1
8681,0
10236,0
5311,0
3422,1
4575,1
10556,1
557,1
486,1
6544,1
6894,0
2631,0
7744,0
2965,0
8170,0
6071,0
1383,0
4096,0
7452,0
12294,1
1630,1
924,0
8235,0
6493,1
7731,0
10444,1
3522,1
5675,1
2239,0
8014,1
12443,1
8203,0
11109,0
5769,0
8260,0
7281,1
10950,0
10287,0
4853,1
2160,0
10362,0
47,0
10023,1
6038,1
4166,1
746,1
11603,1
2557,0
2554,0
4623,1
6788,0
7954,0
4431,0
5229,0
8052,0
2271,1
11762,1
10232,1
12437,0
11448,1
10024,1
11607,0
3643,0
2532,1
10814,0
10800,0
10972,0
6320,1
4410,1
6729,1
7493,1
250,1
6511,1
4829,0
5460,1
4003,0
1685,1
8294,0
497,0
7804,0
4801,1
7124,0
496,1
12238,1
6252,0
1469,1
8885,0
4562,1
5255,0
2768,1
9228,0
9700,0
6397,0
8386,0
1187,0
4593,1
11535,1
951,0
8313,0
7111,1
10840,0
1739,0
1167,0
5475,0
576,0
3097,0
10717,0
7671,0
5256,1
2944,0
1219,1
6671,1
6053,0
7651,0
2472,1
7487,1
9898,0
9113,0
8424,1
8255,1
11008,0
11455,0
2613,0
1629,1
8496,1
4528,0
10200,0
2556,1
6944,1
3239,1
9262,0
11781,1
1608,0
8134,1
1957,1
420,1
11068,0
9940,1
11605,0
1149,1
8701,0
6353,0
5714,0
3937,1
873,0
4873,1
1574,1
3803,1
11810,0
12153,0
12144,0
4042,1
1285,0
12058,0
4578,0
8407,1
2210,1
4721,0
10929,1
5738,1
8843,1
3061,0
8325,1
6754,1
3872,0
2351,1
5706,1
561,0
694,0
3321,1
3501,0
9658,0
6119,0
10085,1
9621,0
9750,0
3635,0
969,1
10724,1
12451,0
5677,1
4273,0
11539,1
1506,1
5657,0
1594,1
865,1
3962,0
10569,1
10522,0
4533,0
5038,0
11863,1
8737,0
4982,1
9688,0
1817,1
663,0
11560,0
8943,0
2677,0
11525,0
4128,0
5658,1
1360,1
11040,0
1110,0
6935,0
10802,0
9007,1
8498,0
86,0
4006,1
12026,1
10974,1
3914,1
95,1
8825,0
8560,1
7387,0
6045,1
9768,1
7553,1
7279,0
8764,0
1077,0
11507,0
6095,0
8581,1
936,0
12102,0
1133,0
8973,1
6779,1
8261,0
6677,0
5222,1
3751,0
449,0
5152,0
4325,1
9108,1
9682,0
10548,1
3359,1
5704,0
3172,0
5445,0
12286,0
1714,1
7285,1
3461,0
5875,0
8357,1
7242,0
2802,1
3103,1
10858,1
4322,0
8550,0
2741,1
1100,1
4522,0
6372,1
815,1
2953,0
3898,0
5133,0
1039,0
425,1
2145,1
10782,1
10116,1
4677,1
5340,1
2084,1
4170,1
2538,0
5278,0
5611,0
10209,1
693,1
2801,1
8912,0
7455,1
5584,1
9409,1
9208,0
3443,0
655,0
2165,0
5920,0
8190,0
2380,0
2485,0
3692,0
8664,0
6269,0
3370,0
1161,1
4017,0
860,0
10035,0
6742,1
10013,0
10263,1
1471,1
5169,0
9361,0
11450,1
2575,1
1418,0
2891,1
8717,0
6576,0
360,0
5869,1
9130,0
1886,0
8377,0
1480,0
7081,1
836,0
9895,0
2551,0
2368,1
801,0
6508,1
6398,1
5182,0
83,1
1826,0
8205,1
4915,1
3873,0
7230,0
3409,1
5895,0
390,0
10278,0
4222,0
6745,1
9499,0
10086,1
977,1
5635,1
3969,1
8103,1
244,1
8878,1
1227,1
11565,0
10589,0
8286,1
5591,1
12465,0
7003,1
10874,0
2868,1
8416,1
7541,1
8460,0
7978,0
5049,1
11508,0
7404,1
4446,0
3452,1
6990,0
3750,0
8578,1
6384,1
10103,0
7103,1
10958,0
1942,0
12349,0
1568,1
11326,0
3312,0
5638,0
725,1
5048,1
10926,1
11701,0
6224,1
4021,1
6523,0
11895,1
1647,1
5448,0
3325,0
589,0
6419,0
11104,1
2641,0
8234,1
1503,0
11706,1
8198,0
8583,0
4459,0
5304,1
2896,0
4656,1
3344,1
6283,1
5619,1
6733,0
4710,1
5845,1
9406,0
8847,1
7368,1
5493,1
9382,0
766,1
4782,1
6832,1
6848,0
8178,0
11410,0
11178,1
8556,1
11795,1
1546,0
7224,0
4345,0
9618,1
8571,1
7433,0
6547,0
11575,1
5739,1
11980,1
3351,0
10706,1
222,1
4420,0
3725,0
6033,0
10988,0
1775,0
7126,0
133,0
8954,0
10953,0
8525,0
10703,0
4860,0
